time,pedestrians,bicyclists,cars,buses,trucks,location
2019-11-10T01:45:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T02:00:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T02:15:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T02:30:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T02:45:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T03:00:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T03:15:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T03:30:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T03:45:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T04:00:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T04:15:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T04:30:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T04:45:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T05:00:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T05:15:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T05:30:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T05:45:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T06:00:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T06:15:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T06:30:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T06:45:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T07:00:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T07:15:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T07:30:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T07:45:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T08:00:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T08:15:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T08:30:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T08:45:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T09:00:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T09:15:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T09:30:00-04:00,0,0,0,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T09:45:00-04:00,3,0,11,0,0,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T10:00:00-04:00,6,1,79,2,1,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T10:15:00-04:00,7,0,118,4,1,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T10:30:00-04:00,12,0,141,1,4,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T10:45:00-04:00,11,0,126,5,7,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T11:00:00-04:00,9,0,137,4,4,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T11:15:00-04:00,11,1,114,4,5,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T11:30:00-04:00,22,10,147,6,3,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T11:45:00-04:00,4,1,133,6,2,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T12:00:00-04:00,151,6,90,5,6,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T12:15:00-04:00,67,0,122,4,3,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T12:30:00-04:00,19,1,217,5,3,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T12:45:00-04:00,3,0,179,5,4,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T13:00:00-04:00,121,6,250,7,4,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T13:15:00-04:00,62,4,229,6,3,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T13:30:00-04:00,42,3,280,4,6,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T13:45:00-04:00,30,0,315,10,5,Campus_Dr_At_Paint_Branch_Dr
2019-11-10T14:00:00-04:00,53,4,297,4,5,Campus_Dr_At_Paint_Branch_Dr
